en,ml,pr,WER,CER,BLEU
"Aanthooril‍ ethirillattha sipiem bheethiyo?; nilpatu prnju pi.Jyrajn, paccheni","ആന്തൂരില്‍ എതിരില്ലാത്ത സിപിഎം ഭീതിയോ?; നിലപാട് പറഞ്ഞ് പി.ജയരാജൻ, പാച്ചേനി","ആന്തൂരിൽ‍ എതിരില്ലത്ത സിപ്ംം ഭീതിയോ?; നിൽ്പ്്് പ്ആ്ജജജ പി.ജ്റാജൻ, പച്ചെനി",87.5,24.324324324324326,2.777619034011792
‘chchhn ammaye piticchu thalli; thla chumaril iticchu: mookkil ninnu rkthm vannu’,‘അച്ഛൻ അമ്മയെ പിടിച്ചു തള്ളി; തല ചുമരിൽ ഇടിച്ചു: മൂക്കിൽ നിന്ന് രക്തം വന്നു’,‘ചചച്് അമ്മയെ പിട്ച്ച് തല്ലി; ത്ല ചുമരിൽ ഇടിച്ചച: മൂക്കിൽ നിന്ന് കർ്തത വന്നു’,54.54545454545454,17.105263157894736,5.012578715739066
Svr‍nkkttthu: shivshnkrine ksttmsum arasttu cheyyum; thelivundennu kotathiyil‍,സ്വര്‍ണക്കടത്ത്: ശിവശങ്കറിനെ കസ്റ്റംസും  അറസ്റ്റ് ചെയ്യും; തെളിവുണ്ടെന്ന് കോടതിയില്‍,സസവർർ‍ക്ക്ക്്്തതത: ശിവ്ഷ്ൻകകിിെ കെഎസസ്്ിംംംംം അറസ്റ്റു ചെയ്യും; തെളിവുണ്ടെന്ന് കോട്തതതിിൽ‍,71.42857142857143,33.33333333333333,6.985342056580097
Pusthkm ezhuthiyathinu kesullthinal ‘nlla artha’tthil etukkam: prihsicchu jekkabu thomas,പുസ്തകം എഴുതിയതിനു കേസുള്ളതിനാൽ ‘നല്ല അർഥ’ത്തിൽ എടുക്കാം: പരിഹസിച്ച് ജേക്കബ് തോമസ്,പുസ്ത്ക എഴുതിയതിനു കേസുള്തതതനൽ ‘ല്ല്ല അർത്ത’ത്തിൽ എടുക്കം: പ്ര്ിിച്ച് ജെക്കാബ തോമസ്,77.77777777777779,21.951219512195124,2.8517539529041507
Biju rameshine bharyyo thano vilicchilla: aaropanam nishedhicchu chennitthla,ബിജു രമേശിനെ ഭാര്യയോ താനോ വിളിച്ചില്ല: ആരോപണം നിഷേധിച്ച് ചെന്നിത്തല,ബിജു രമേഷിനെ ഭാരി്യോ താോോ വിളിച്ചില്ല: ആരോപണം നിഷേധിച്ചു ചെന്നിത്ത്ല,62.5,8.955223880597014,6.500593260343692
Kovidinte atuttha thrmgm sunami pole shkthm: munnriyippumayi uddhavu thakkre,കോവിഡിന്റെ അടുത്ത തരംഗം സുനാമി പോലെ ശക്തം: മുന്നറിയിപ്പുമായി ഉദ്ധവ് താക്കറെ,കോവിഡിന്റെ അടുത്ത തിംഗഗം സുനാമി പോലെ ഷ്ക്ത്ം: മുൻ്ന്രിയിപ്പുമായി ഉദ്ധവവ് തക്ക്ര,55.55555555555556,16.0,7.171781507224269
Jnuvri avasaanam oksdu vakseen kittum: phlprapthi 70%; vila 500–600 roopa?,ജനുവരി അവസാനം ഓക്സ്ഫഡ് വാക്സീൻ കിട്ടും: ഫലപ്രാപ്തി 70%; വില 500–600 രൂപ?,ജ്നുവ്ര അവസാനം ഓക്സ്ഡ് വാ്സീൻ കിട്ടും: ഫ്ൽപപ്ാ്തതി 70%; വില 500–600 രൂപ?,40.0,15.277777777777779,29.07153684841096
Kozha vanglum kesu otthutheer‍ppakklum; irumunnnikleyum vettilakki biju ramesh,കോഴ വാങ്ങലും കേസ് ഒത്തുതീര്‍പ്പാക്കലും;  ഇരുമുന്നണികളെയും വെട്ടിലാക്കി ബിജു രമേശ്,കോഴ വാങ്്ുു കേസു ഒത്തുതീർ‍പ്പക്ക്ലും; ഇരുമുന്ന്നിക്ലെയും വെട്ടിലാക്കി ബിജു രാേേ്,62.5,18.51851851851852,6.500593260343692
Bineeshinteyum bharyyuteyum svatthu kymattm thtnju idi; nir‍nayka neekkam,ബിനീഷിന്റെയും ഭാര്യയുടെയും സ്വത്ത്  കൈമാറ്റം തടഞ്ഞ് ഇഡി; നിര്‍ണായക നീക്കം,ബിനീഷിന്റെയും ഭാരയ്യൂടയയംം സ്വത്തു കൈമടറ്ടടം ത്ട്ഞു ഇടി; നിർ‍നയ്ക നീക്കം,75.0,26.027397260273972,3.303164318013808
Kovid: dalhiyilekku gthagtha niynthnm erppetutthan mharashtra,കോവിഡ്: ഡൽഹിയിലേക്ക് ഗതാഗത നിയന്ത്രണം ഏർപ്പെടുത്താൻ മഹാരാഷ്ട്ര,കോവിഡ്: ഡൽഹിയിലേക്ക് ഗ്ഥാ്ത നിയ്ന്ത്എിഎ ഏർപ്പെടുത്തൻ ഹാരഷ്ട്്,66.66666666666666,19.35483870967742,8.633400213704503
"‘nethakkl peakkttil sanittysr kruthnm, masku thazhtthi prsmgikkruth’","‘നേതാക്കൾ പോക്കറ്റിൽ സാനിറ്റൈസർ കരുതണം, മാസ്ക് താഴ്ത്തി പ്രസംഗിക്കരുത്’","‘നേതക്കക പേക്ക്റ്റ്ൽ സനിറ്റിസ് കൃതതത്, മസസക് താഴ്്തി പ്ആസംഗിിക്കതത്’",100.0,26.38888888888889,0
‘sthithi snkeernmayekkam’: 4 smsthannglotu kovidu ripporttu theti supreem kotathi,‘സ്ഥിതി സങ്കീർണമായേക്കാം’: 4 സംസ്ഥാനങ്ങളോട് കോവിഡ് റിപ്പോർട്ട് തേടി സുപ്രീം കോടതി,‘സ്ഥിതി സ്ൻ്കീർണ്മയേക്കം’: 4 സ്സസസതാ്്്്ടട്് കോവിട് റിപ്പോർട്ട് തതറി സുപ്രീം കോട്തതത,55.55555555555556,25.925925925925924,3.391326091030751
Aaropanam vyajm: biju rameshinethire mannshtkkesinu rameshu chennitthla,ആരോപണം വ്യാജം: ബിജു രമേശിനെതിരെ മാനനഷ്ടക്കേസിന് രമേശ് ചെന്നിത്തല,ആരോപണം വ്യാ്: ബിജു രമേശിനെതിരെ മണ്ണ്ട്ക്കേസിന് രമേശു ചെന്നിത്ത്ല,57.14285714285714,14.0625,7.7305517569394535
Smsthantthu 3757 per‍kkukooti kovidu; rogmukthrayvrute ennam 5 lkshm ktnnu,സംസ്ഥാനത്ത് 3757 പേര്‍ക്കുകൂടി കോവിഡ്; രോഗമുക്തരായവരുടെ എണ്ണം 5 ലക്ഷം കടന്നു,സ്സസസനന്്്്് 3757 പേർ‍ക്കുകൂടി കോവിട്; രോഗ്മുക്ത്രയ്വ്രടെെ എണ്ണം 5 ൽൽ്ഷ് ക്ട്ന്ന്,66.66666666666666,30.263157894736842,5.61222232430573
Asam mun mukhymnthiyum kongrasu nethavumaya tharun gogoyu antharicchu,അസം മുൻ മുഖ്യമന്ത്രിയും കോൺഗ്രസ് നേതാവുമായ തരുൺ ഗൊഗോയ് അന്തരിച്ചു,ആസം മുൻ മുഖിംം്്ഇയും കോൺഗ്രസ് നേതവവമമാ തരുൻ ഗോഗോയു അന്തരിച്ചു,62.5,21.53846153846154,3.655552228545124
"10 lkshm thozhil, kshempen‍shn‍ 1500 roopyayi uyartthum: itathu vagdanngl ingane","10 ലക്ഷം തൊഴിൽ, ക്ഷേമപെന്‍ഷന്‍ 1500 രൂപയായി ഉയർത്തും: ഇടത് വാഗ്ദാനങ്ങൾ ഇങ്ങനെ","10 ൽൽ്ഷ് തൊഴിൽ, ക്ഷെംപെൻ‍ഷ്ൻൻ‍ 1500 രൂപ്യയയ ഉയർത്തും: ഇത്ത് വാ്്ങങ്്് ഇങ്ങനെ",50.0,27.27272727272727,3.155984539112946
Shbdrekha: krymbranchinu svpnye kannm; jayil‍ vakuppu kotathiyilekku,ശബ്ദരേഖ: ക്രൈംബ്രാഞ്ചിന് സ്വപ്നയെ കാണണം; ജയില്‍ വകുപ്പ് കോടതിയിലേക്ക്,സ്്്ദ്ര്: ക്രിംബബ്രാഞചിി്് സ്വിപിനിയ കണ്്; ജയിൽ‍ വകുപ്പ് കോട്തതിിിലേക്ക്,85.71428571428571,33.33333333333333,3.303164318013806
"Pee‍dnmlla, prspra smmthtthoteyennu yuvathi; natkeeytha, otuvil piricchuvital‍","പീ‍ഡനമല്ല, പരസ്പര സമ്മതത്തോടെയെന്ന് യുവതി; നാടകീയത, ഒടുവിൽ പിരിച്ചുവിടല്‍","പി‍ഡിഎിഎഎഎഎല, പ്ർസപ്ര സ്മംതതതതതടടയെയനന്് യുവതി; നട്്ീയ്ത, ഒട്വിൽ പിരിച്ചുവിറ്ൽ‍",85.71428571428571,38.35616438356164,3.303164318013806
Kesetukkaruthennu mukhymnthi; pakshe aarenkilum kotathiyil‍ poyal‍ ‘pettu’!,കേസെടുക്കരുതെന്ന് മുഖ്യമന്ത്രി; പക്ഷേ ആരെങ്കിലും കോടതിയില്‍ പോയാല്‍ ‘പെട്ടു’!,കേസെടുകകകകുതെന്ന് മുഖിംം്്ഐ; പക്ഷേ ആരെങ്കിലും കോട്തതതിിൽ‍ പോയൽ‍ ‘പെട്ട്’!,71.42857142857143,23.376623376623375,6.985342056580097
Natiye aakramiccha kes: mozhimattan 25 lkshvum 5 sentum vagdanmennu prathi,നടിയെ ആക്രമിച്ച കേസ്: മൊഴിമാറ്റാൻ 25 ലക്ഷവും 5 സെന്റും വാഗ്ദാനമെന്ന് പരാതി,നാടിയെ ആക്രമിച്ച കേസ്: മൊഴിമാട്റൻ 25 ൽക്ഷ്വും 5 സെന്റും വാ്്ദനമെന്ന് പ്രതി,50.0,12.162162162162163,6.674094719041482
"Mkklundakan prarthna, nilatthu kitannu sthreekal; mukaliloote ntnnu poojari–vidiyo","മക്കളുണ്ടാകാൻ പ്രാർഥന, നിലത്ത് കിടന്ന് സ്ത്രീകൾ; മുകളിലൂടെ നടന്ന് പൂജാരി–വിഡിയോ","കക്ക്ലു്്ടകൻ പ്രർത്്, നിലത്ത് കിട്ന്ന സ്ത്രീകൾ; മുകളിലൂടെ ന്റ്യ്നു പൂജാര–വിടിയോ",62.5,24.050632911392405,6.500593260343692
Asaminte mukhchchhaya mattiya mukhyan; tharun gogoyiye ormikkumpol,അസമിന്റെ മുഖച്ഛായ മാറ്റിയ മുഖ്യൻ; തരുൺ ഗൊഗോയിയെ ഓർമിക്കുമ്പോൾ,അസമിന്റെ മുഖ്ചചഛഛയ മാറ്റിയ മുഖ്യൻ; തരുൻ ഗോഗോയിയെ ഓർമിക്കുമ്പോൾ,42.857142857142854,8.19672131147541,8.307018474412793
Kongrasu piricchuvitnmennu gandhijiyum aavashyappettirunnu: mdhyprdeshu aabhyantharamanthi,കോൺഗ്രസ് പിരിച്ചുവിടണമെന്ന് ഗാന്ധിജിയും ആവശ്യപ്പെട്ടിരുന്നു: മധ്യപ്രദേശ് ആഭ്യന്തരമന്ത്രി,കോൺഗ്രസ് പിരിച്ചുവിട്നമെന്ന് ഗാന്ധിജിയും ആവശ്യപ്പെട്ടിരുന്നു: ജിധൈപർദേശ് ആഭ്യന്തരമന്ത്ഐ,50.0,11.363636363636363,9.554427922043669
Sakshiye bheeshnippetutthiya kesu; pradeepine ganeshinte ophisil‍ninnu arasttu cheythu,സാക്ഷിയെ ഭീഷണിപ്പെടുത്തിയ കേസ്; പ്രദീപിനെ ഗണേഷിന്റെ ഓഫിസില്‍നിന്ന് അറസ്റ്റ് ചെയ്തു,സക്ഷിയയ ഭീഷ്ണിപ്പെടുത്തിയ കേസു; പ്രദീപിനെ ഗണേഷിന്റെ ഓഫിസിൽ‍നിന്ന് അറസ്റ്റു ചെയ്തു,62.5,8.536585365853659,6.500593260343692
‘neritan‍ thyar; chennitthlyute bharyye vivadtthilekku vlicchizhcchthil khedam’,‘നേരിടാന്‍ തയാർ; ചെന്നിത്തലയുടെ ഭാര്യയെ വിവാദത്തിലേക്ക് വലിച്ചിഴച്ചതിൽ ഖേദം’,‘നെരിത്‍ ത്യർ; ചെന്നിത്ത്ല്യുടെ ഭാരി്യെ വിവദ്ത്തിലേക്ക് വ്ലിച്ചിഴ്്ചചതിൽ ഖേദം’,85.71428571428571,19.736842105263158,3.303164318013806
Aphgaanil divsvum kollppetukyo amgaparimitharaakukayo cheyyunnathu 5 kuttikal,അഫ്ഗാനിൽ ദിവസവും കൊല്ലപ്പെടുകയോ അംഗപരിമിതരാകുകയോ ചെയ്യുന്നത് 5 കുട്ടികൾ,അഫ്ഗാനിൽ ദിവ്സ്വു കൊള്പ്പെട്ക്ക്യോ അംഗപരിമിതരാകുകയോ ചെയ്യുന്നത് 5 കുട്ടികൾ,28.57142857142857,12.676056338028168,43.472087194499146
Lavum jihadum orumicchu pokilla; ningal prnyicchu kondeyirikkoo: nusratthu jhan,ലവും ജിഹാദും ഒരുമിച്ച് പോകില്ല; നിങ്ങൾ പ്രണയിച്ചു കൊണ്ടേയിരിക്കൂ: നുസ്രത്ത് ജഹാൻ,ലാവം ജിഹാദും ഒരുമിച്ചു പോകില്ല; നിങ്ങൾ പൃണിയിച്ച് കൊണ്ടേയിരിക്കൂ: നുസ്രത്ത് ജാ,44.44444444444444,11.25,7.583235673413396
Inthyil‍ oksdu vakseen‍ preekshnm poor‍tthiyayi; atiyanthara upyoga sadhytha,ഇന്ത്യയില്‍ ഓക്സ്ഫഡ് വാക്സീന്‍ പരീക്ഷണം പൂര്‍ത്തിയായി; അടിയന്തര ഉപയോഗ സാധ്യത,ഇന്ത്യിൽ‍ ഓക്സ്ഡ് വാ്സീൻ‍ പ്രീക്ഷ്ം പൂർ‍ത്തിയായ; അടിയന്തര ഉപ്യോഗ സാ്്്,87.5,21.052631578947366,2.777619034011792
"Kotathi thalli; partti kyvittu, otuvil trampu vzhngi: adhikaara kymatttthinu nirdesham","കോടതി തള്ളി; പാർട്ടി കൈവിട്ടു, ഒടുവിൽ ട്രംപ് വഴങ്ങി: അധികാര കൈമാറ്റത്തിന് നിർദേശം","കോട്തതത തല്ലി; പാർട്ടി കൈവിട്ട്, ഒട്വിൽ ട്രാപ് വ്ഴ്ങങങി: അധികാര കൈമതത്തതതതിന് നിർദേശം",70.0,18.51851851851852,2.777619034011792
Kiphbi-sieji vivadm: dhnmnthiyute ntptiyil‍ speekkar‍kku athrupthi,കിഫ്ബി-സിഎജി വിവാദം: ധനമന്ത്രിയുടെ നടപടിയില്‍ സ്പീക്കര്‍ക്ക് അതൃപ്തി,കിഫ്ബി-സേജജി വിവാദംം: ദ്ംംംഎത്്ഇയയയെ ന്റിപിടിയിൽ‍ സ്പീക്കർ‍ക്കു അതൃപ്തി,83.33333333333334,33.82352941176471,4.08248290463863
Kukkari shoyil mthvikarm vrnppetutthi: rh‌nykku ‘orvsrm kooti mathrm’,കുക്കറി ഷോയിൽ മതവികാരം വ്രണപ്പെടുത്തി: രഹ്‌നയ്ക്ക് ‘ഒരവസരം കൂടി മാത്രം’,കുക്കാര ഷോയിൽ മത്്വകകക വൃരപപപെടടുത്തി: റ്‌ന്ക്ക് ‘ഓർവ്സ്ംം കൂടിട മത്രംം’,87.5,32.3943661971831,2.777619034011792
"Rajytthu 24 manikkoorinite 37,975 perkku kovid: 480 mrnm","രാജ്യത്ത് 24 മണിക്കൂറിനിടെ 37,975 പേർക്ക് കോവിഡ്: 480 മരണം","രാജ്ത്ത്് 24 മണിക്കൂറിനിറെ 37,975 പേർക്കു കോവിഡ്: 480 മെംം",50.0,10.344827586206897,6.985342056580097
Njnglvre hinduvum mus‌limum aayalla kanunnth: ‘lavu jihad’ kesil‍ kotathi,ഞങ്ങളവരെ ഹിന്ദുവും മുസ്‌ലിമും ആയല്ല കാണുന്നത്: ‘ലവ് ജിഹാദ്’ കേസില്‍ കോടതി,ജെങിങിവ്വ് ഹിന്ദുവും മുസ്‌ലിമും ആയല്ല കണണന്്നതത: ‘ലാവ് ജിഹാദ്’ കേസിൽ‍ കോട്തതത,55.55555555555556,23.28767123287671,12.753431387594826
Ktykklil ilktreeshyn kalvzhuthi veenu maricchu,കടയ്ക്കലിൽ ഇലക്ട്രീഷ്യൻ കാൽവഴുതി വീണു മരിച്ചു,ക്ടിയ്ക്കിൽൽ ഇൽക്ട്രീഷി കൽവ്ഴുതി വീണ് മരിച്ചു,80.0,24.444444444444443,5.372849659117708
Aarogyasthithi mosham; ibrahimkunjine vijilan‍su ksttdiyil‍ vitilla,ആരോഗ്യസ്ഥിതി മോശം; ഇബ്രാഹിംകുഞ്ഞിനെ വിജിലന്‍സ് കസ്റ്റഡിയില്‍ വിടില്ല,ആരോഗ്യസ്ഥിതി മോശം; ഇബ്രഹഹിംകുഞ്ഞിനെ വിജിലൻ‍സു കെസസസ്റ്ിിിയിൽ‍ വിറ്ടില്ല,66.66666666666666,19.11764705882353,8.633400213704503
Ganeshinte ophisu sekrttri koolikkarn; pinnil vngooddalochna: mappusakshi,ഗണേഷിന്റെ ഓഫിസ് സെക്രട്ടറി കൂലിക്കാരൻ; പിന്നിൽ വൻഗൂഢാലോചന: മാപ്പുസാക്ഷി,ഗണേഷിന്റെ ഓഫിസ് സെക്ടടട്ര കൂലിക്കർർ; പിന്നിൽ വവങഗൂ്ദദലോചനന: മാപ്ുസസക്ഷ,57.14285714285714,22.535211267605636,7.7305517569394535
"'speedu reyil‍: kendram thlliya pddhthikkayi 34,000 koti videshatthuninnu smahrikkan‍ shrmm'","'സ്പീഡ് റെയില്‍: കേന്ദ്രം തള്ളിയ പദ്ധതിക്കായി 34,000 കോടി വിദേശത്തുനിന്ന് സമാഹരിക്കാന്‍ ശ്രമം'","'സ്പീഡ് റെയിൽ‍: കേന്ദ്രം ത്ളിലിയ പ്ദദിതിക്കായി 34,000 കോട്ടി വിദേശത്തുനിന്ന് സ്മാ്രക്കൻൻ‍ ഷ്രംം'",60.0,19.148936170212767,2.984745896009824
Modiyute varansiyile thiranjetuppu rddhakknmenna har‍ji thalli supreemkotathi,മോദിയുടെ വാരാണസിയിലെ തിരഞ്ഞെടുപ്പ് റദ്ദാക്കണമെന്ന ഹര്‍ജി തള്ളി സുപ്രീംകോടതി,മോദിയുടെ വരൻസിയിലെ തിരഞ്ഞെടുപ്പ് ദദ്ധക്കകനമമെന്ന ഹാർ‍ജി തല്ലി സുപ്രീംകോടത്തത,71.42857142857143,21.333333333333336,3.9281465090051313
‘mitukknaya yuvdoktr; shsthrkriyyiloote sthreeyayi: pinne theruvil‍ yachkn‍’,‘മിടുക്കനായ യുവഡോക്ടർ; ശസ്ത്രക്രിയയിലൂടെ സ്ത്രീയായി: പിന്നെ തെരുവില്‍ യാചകന്‍’,‘മിതുകകക്നയ യുവ്ടോക്ട; ഷ്്്ത്ക്രിിയയയലൂടട സ്ത്രീയായി: പിന്നെ തെരുവിൽ‍ യാ്്്്‍’,71.42857142857143,24.358974358974358,6.985342056580097
Rajeevu vdhkkesu prthikle mochippikknm; thmizh‌natu gvr‍nre kandu em.Ke sttalin‍,രാജീവ് വധക്കേസ് പ്രതികളെ മോചിപ്പിക്കണം;  തമിഴ്‌നാട് ഗവര്‍ണറെ കണ്ട് എം.കെ സ്റ്റാലിന്‍,രാജീവ് വ്ദ്ക്കേസ് പൃതതിക്ല മോചിപ്പിക്ക്നനം; ത്മിഴ്‌നട്് ജ്വ്ർർ‍ന് കണ്ട് എം.കേ സ്റ്റലിൻ‍,77.77777777777779,30.952380952380953,2.8517539529041507
"Palliyil klln kyri; 60,000 roopa nshtppettennu mozhi – vidiyeaa","പള്ളിയിൽ കള്ളൻ കയറി; 60,000 രൂപ നഷ്ടപ്പെട്ടെന്ന് മൊഴി – വിഡിയോ","പള്ളിയിൽ കെഎിൽിൻ കിരി; 60,000 രൂപ ഷിഷ്റ്പ്പെട്ടെന്ന് മൊഴി – വിടിയെആ",44.44444444444444,22.22222222222222,7.583235673413396
Tyooshan sentruklum thozhil prisheelna kendrnglum thurkkam; 100 perkku anumathi,ട്യൂഷൻ സെന്ററുകളും തൊഴിൽ പരിശീലന കേന്ദ്രങ്ങളും തുറക്കാം; 100 പേർക്ക് അനുമതി,ട്യൂഷൻ സെന്്രുക്ുും തൊഴിൽ പ്രിീീൽ കെൻ്ടർങങങ്ലും തുർക്കം; 100 പേർക്കു അനുമതി,55.55555555555556,25.333333333333336,3.391326091030751
"Poleesu niymbhedgthi prishkrikkum, thl‍kkalm ntppakkilla: srkkar hykkotathiyil","പൊലീസ് നിയമഭേദഗതി പരിഷ്കരിക്കും, തല്‍ക്കാലം നടപ്പാക്കില്ല: സർക്കാർ ഹൈക്കോടതിയിൽ","പോലീസ് നിയ്ം്ഭെദ്ത്തി പൃഷ്ക്രിക്കും, ത്്‍ക്കലല ന്റിപ്പാക്കിലലല: സ്കകകകർ ഹൈക്കോടതതതിിയിൽ",100.0,30.37974683544304,0
Vivada pealeesu niymbhedgthi pinvalicchu; sr‍kkar‍ neekkam ktuttha ethir‍ppinotuvil‍,വിവാദ പൊലീസ് നിയമഭേദഗതി പിൻവലിച്ചു; സര്‍ക്കാര്‍ നീക്കം കടുത്ത എതിര്‍പ്പിനൊടുവില്‍,വിവദ പീലീസ് നിയ്ം്ഭെദ്ത്തി പിൻവലിച്ചു; സ്ആർ‍ക്കർ‍ നീക്കം ക്ടുത്ത എതിർ‍പ്പിനോട്വിൽ‍,75.0,28.04878048780488,3.303164318013808
Yudiephu chithrtthililla; mthsrm endieyum eldiephum thammil: ke.Surendran,യുഡിഎഫ് ചിത്രത്തിലില്ല; മത്സരം എൻഡിഎയും എൽഡിഎഫും തമ്മിൽ: കെ.സുരേന്ദ്രൻ,യുഡീഫഫഫ ചിതൃത്തിലില്ല; മതത്സംംം എൻഡിയയും എൽഡിഫഫംം തമ്മിൽ: കേ.സുരേന്ദ്രൻ,85.71428571428571,17.142857142857142,3.303164318013806
"Athirtthi lamghicchu yuesu kppl; thrippnmakkumennu rshya, thuratthi","അതിർത്തി ലംഘിച്ച് യുഎസ് കപ്പൽ; തരിപ്പണമാക്കുമെന്ന് റഷ്യ, തുരത്തി","അതിർത്തി ലംഘിച്ചു യുഎസു കെപിപിൽൽൽ; തൃര്പ്്്മക്കുമെനനന് ഷഷ്്യ, തുറത്തി",85.71428571428571,25.0,3.303164318013806
‘theerumanm svagthar‍hm; niymbhedgthi vnna sahchrym vishdeekrikkendi varum’,‘തീരുമാനം സ്വാഗതാര്‍ഹം; നിയമഭേദഗതി വന്ന സാഹചര്യം വിശദീകരിക്കേണ്ടി വരും’,‘തീരുമാംം സ്വാ്തർ‍ഹ്എ; നിയ്ം്ഭെദ്ത്തി വി്് സാ്്രരരം വിഷ്ദീക്രിക്കേണ്ടി വരും’,85.71428571428571,32.3943661971831,3.303164318013806
‘rajytthinte ippozhatthe avasthayo?’; chooteriya chrcchyayi tharoorinte ‘kavicchaya’,‘രാജ്യത്തിന്റെ ഇപ്പോഴത്തെ അവസ്ഥയോ?’; ചൂടേറിയ ചർച്ചയായി തരൂരിന്റെ ‘കാവിച്ചായ’,‘രാജ്ത്തിിന്റെ ഇപ്പോഴത്തെ അവസ്ഥയോ?’; ചൂട്ടേറി ച്ചിച്യയയ തരൂരിന്റെ ‘കവിച്ചയ’,57.14285714285714,15.789473684210526,7.7305517569394535
"Mlppurm 852, ernakulm 570, thrushoor‍ 556, kozhikkotu 541; kovidu jillakknkku","മലപ്പുറം 852, എറണാകുളം 570, തൃശൂര്‍ 556, കോഴിക്കോട് 541; കോവിഡ് ജില്ലാക്കണക്ക്","മമപപപപുർ 852, എർണകകകു 570, തൃശൂർ‍ 556, കോഴിക്കോട്ട് 541; കോവിട് ജില്ലക്്്ക്കകക്",60.0,25.64102564102564,2.984745896009824
‘srkkarine attimarikkaan sieji; prthima pole nilkkanlla jnm thirnjetutthth’,‘സർക്കാരിനെ അട്ടിമറിക്കാൻ സിഎജി; പ്രതിമ പോലെ നിൽക്കാനല്ല ജനം തിരഞ്ഞെടുത്തത്’,‘സ്കകകകറിനെ അട്ടിമറിക്കാൻ സേജജി; പൃതതിമ പോലെ നിൽക്കകൻ്്ല ജെഎഎംം തിർഞ്ഞെടുത്ത്ത്’,75.0,22.36842105263158,3.303164318013808
150 ati thurnktthiloote masttr kyuseen kpkekkumayi pakku bheekrr; athijaagratha,150 അടി തുരങ്കത്തിലൂടെ മാസ്റ്റർ ക്യുസീൻ കപ്കേക്കുമായി പാക്ക് ഭീകരർ; അതിജാഗ്രത,150 അടി തുർക്ക്ത്തിലൂടെ മസ്്്ട ക്യൂസീൻ ക്പ്കേക്കുമായി പക്കകു ഭീക്ർർ; അതിജാഗ്രത,66.66666666666666,18.181818181818183,5.61222232430573
‘ordinansu pinvlicchthu durupyoga sadhytha kandu; madhymnglotu shthruthyilla’,‘ഓർഡിനൻസ് പിൻവലിച്ചത് ദുരുപയോഗ സാധ്യത കണ്ട്; മാധ്യമങ്ങളോട് ശത്രുതയില്ല’,‘ഓർഡിനൻസ് പിൻവലലിച്ച്്് ദുരുപ്യോഗ സാ്്് കണ്ട്; മാധ്ംംഗോ്്്് ഷ്തൃത്യില്ല’,71.42857142857143,28.169014084507044,3.9281465090051313
Bihar speekkar thiranjetuppu budhnazhcha; mthsrikkan endieyum mhaskhyvum,ബിഹാർ സ്പീക്കർ തിരഞ്ഞെടുപ്പ് ബുധനാഴ്ച; മത്സരിക്കാൻ എൻഡിഎയും മഹാസഖ്യവും,ബിഹാർ സ്പീക്കർ തിരഞ്ഞെടുപ്പ് ബുദ്നാഴ്; മതത്സരരക്കൻൻ എൻഡിയയും ഹഹസ്ിിവുും,57.14285714285714,18.571428571428573,16.348126556655487
Kovidu ophu nirtthlakkl: nzhsumar oru manikkoor dyootti bhishkricchu,കോവിഡ് ഓഫ് നിർത്തലാക്കൽ: നഴ്സുമാർ ഒരു മണിക്കൂർ ഡ്യൂട്ടി ബഹിഷ്കരിച്ചു,കോവിട് ഓഫു നിർത്ത്ലക്കകൽ്: സ്ഴ്സുമാ ഒരു മണിക്കൂർ ദ്യൂട്ടി ഭിഷ്ക്ര്ച്,75.0,23.52941176470588,5.873949094699214
Sputniku 5 vakseen 95% phlprdmennu rshya; randu dosinu 10 dolaril thazhe,സ്പുട്നിക് 5 വാക്സീൻ 95% ഫലപ്രദമെന്ന് റഷ്യ; രണ്ടു ഡോസിന് 10 ഡോളറിൽ താഴെ,സ്പുട്നിക്ക് 5 വാ്സീൻ 95% ഫിൽപപർഡ്മെെ്ന് ഷഷ്്യ; രണ്ടു ഡോസിന് 10 ഡോളറിൽ താഴെ,36.36363636363637,16.901408450704224,38.163309113713375
"Mklute kannu choozhnnu, keannu; odisha niymsbhykku munnil aathmahathyaashramam","മകളുടെ കണ്ണ് ചൂഴ്ന്നു, കൊന്നു; ഒഡിഷ നിയമസഭയ്ക്കു മുന്നിൽ ആത്മഹത്യാശ്രമം","കക്ലൂടടെ കണ്ണ് ചൂഴ്ന്നു, കെന്ന്; ഒഡിഷ നിയ്ംസസ്്്ക്ക് മുന്നിൽ ആത്മഹത്യാശ്രമം",37.5,18.055555555555554,8.78360261971396
Muthir‍nna nethavu ahammadu pattel‍ antharicchu: mnmrnjthu kongrasinte nethrumikav,മുതിര്‍ന്ന നേതാവ് അഹമ്മദ് പട്ടേല്‍ അന്തരിച്ചു: മൺമറഞ്ഞത് കോൺഗ്രസിന്റെ നേതൃമികവ്,മുതിർ‍ന്ന നേതാവാ അഹമ്മാ്് പട്ടേൽ‍ അന്തരിച്ചു: മന്മർർ്്് കോൺഗ്രസിന്റെ നേതൃമികവ്,62.5,16.455696202531644,6.500593260343692
