en,ml,pr,WER,CER,BLEU
"Svapnaykku maathramalla, raveendrante jeevanum bheeshani; pinnil sarkkaar: chennitthala","സ്വപ്നയ്ക്കു മാത്രമല്ല, രവീന്ദ്രന്റെ ജീവനും ഭീഷണി; പിന്നിൽ സർക്കാർ: ചെന്നിത്തല","സ്വപ്നയ്ക്ക് മാത്രമല്ല, രവീന്ദ്രന്റെ ജീവനും ഭീഷണി; പിന്നിൽ സർക്കാർ: ചെന്നിത്തല",12.5,1.282051282051282,84.08964152537145
Aasha kishorine shreechithra dayaraktar sthaanatthuninnu neekkiyathu sharivacchu hykkotathi,ആശ കിഷോറിനെ ശ്രീചിത്ര ഡയറക്ടർ സ്ഥാനത്തുനിന്നു നീക്കിയത് ശരിവച്ച് ഹൈക്കോടതി,ആശ കിഷോറിനെ ശ്രീചിത്ര ഡയറക്്ർർ സ്ഥാനത്തുനിന്ന് നീക്കിയത് ശരിവച്ചു ഹൈക്കോടതടതിി,50.0,9.45945945945946,14.772199911861211
Karshaka samaram kendratthe bhayappetutthi; janamunnettangal raashtreeyamaan: medha,കർഷക സമരം കേന്ദ്രത്തെ ഭയപ്പെടുത്തി; ജനമുന്നേറ്റങ്ങൾ രാഷ്ട്രീയമാണ്: മേധ,കർഷക സമരം കേന്ദ്രത്തെ ഭയപ്പെടുത്തി; ജനമുന്നേറ്റങ്ങൾ രാഷ്ട്രീയമാണ്: മേധ,0.0,0.0,100.0
Svarnakkatatthu: rabinsine chodyam cheyyaan kasttamsinu kotathi anumathi,സ്വർണക്കടത്ത്: റബിൻസിനെ ചോദ്യം ചെയ്യാൻ കസ്റ്റംസിന് കോടതി അനുമതി,സ്വർണക്കടത്ത്: റാബിസിനന ചോദ്യം ചെയ്യാൻ കസ്റ്റംസിന് കോട്തതത അനുമതി,28.57142857142857,9.523809523809524,18.5750579991336
Manro thurutthilethu raashtreeya keaalapaathakamalla; mukhyamanthiye thalli polees,മൺറോ തുരുത്തിലേത് രാഷ്ട്രീയ കൊലപാതകമല്ല; മുഖ്യമന്ത്രിയെ തള്ളി പൊലീസ്,മന്ര തുരുത്തിലേത് രാഷ്ട്രീയ കേആലപാതകമല്ല; മുഖ്യമന്ത്ഇയെ തല്ലി പോലീസ്,71.42857142857143,14.492753623188406,6.985342056580097
Sushaanthu kesil‍ vampan‍ lahari vetta; 2.5 koti roopayute malaanaa kreem piticchetutthu,സുശാന്ത് കേസില്‍ വമ്പന്‍ ലഹരി വേട്ട; 2.5 കോടി രൂപയുടെ മലാനാ ക്രീം പിടിച്ചെടുത്തു,സുശാന്ത് കേസിൽ‍ വാ്പൻ‍ ലഹാി വേട്ട; 2.5 കോട്ടി രൂപയുടെ മലാനാ ക്രീം പിട്ിിചെറടുടുത്,45.45454545454545,18.75,12.278260149096115
Kovidu vaak‌seen‍ pratheeksha; inthn‍ vipanikalil‍ rekkor‍du kuthippu,കോവിഡ് വാക്‌സീന്‍ പ്രതീക്ഷ; ഇന്ത്യന്‍ വിപണികളില്‍ റെക്കോര്‍ഡ് കുതിപ്പ്,കോവിട് വാക്‌സീൻ‍ പ്രതീക്ഷ; ഇന്ത്എൻ‍ വിപണികളിൽ‍ റെക്കോ‍ഡ് കുത്പിപ്പ,85.71428571428571,18.571428571428573,3.303164318013806
Vaak‌seen‍ atiyanthara upayogatthinu anumathi nishedhicchenna vaar‍ttha thalli aarogya manthaalayam,വാക്‌സീന്‍ അടിയന്തര ഉപയോഗത്തിന് അനുമതി നിഷേധിച്ചെന്ന വാര്‍ത്ത തള്ളി ആരോഗ്യ മന്ത്രാലയം,വാക്‌സീൻ‍ അടിയന്തര ഉപയോഗത്തിന് അനുമതി നിഷേധിച്ചെന്ന വാർ‍ത്ത തല്ലി ആരോഗ്യ മാ്ത്ആലയം,44.44444444444444,10.588235294117647,31.55984539112945
Ithu thalappaavinte thalappokkam; sikhu thalakkettinu pinnile ‘teknolaji’,ഇത് തലപ്പാവിന്റെ തലപ്പൊക്കം; സിഖ് തലക്കെട്ടിനു പിന്നിലെ ‘ടെക്നോളജി’,ഇത് തലപ്പാവിന്റെ തലപ്പൊക്കം; സിഖ് തലക്കെട്ടിന് പിന്നിലെ ‘ടെക്നോളജി’,14.285714285714285,1.4925373134328357,48.8923022434901
‘svar‍nakkatatthu prathikalumaayi yaathra cheyyaano videshatthu kandumuttaano saahacharyamundaayittilla’,‘സ്വര്‍ണക്കടത്ത് പ്രതികളുമായി യാത്ര ചെയ്യാനോ വിദേശത്ത് കണ്ടുമുട്ടാനോ സാഹചര്യമുണ്ടായിട്ടില്ല’,‘സ്വാ‍നക്കടത്ത് പ്രതികളുമായി യാത്ര ചെയ്യാണോ വിദേശത്ത് കണ്ടുമുട്ടാനോ സാഹചര്യമുണ്ടായിടടടടലലല’,42.857142857142854,7.608695652173914,9.878765474230743
"277 kilomeettar, 10,000 koti chelavu; haritha itanaazhikkaayi bhoomi ettetukkaan anumathi","277 കിലോമീറ്റർ, 10,000 കോടി ചെലവ്; ഹരിത ഇടനാഴിക്കായി ഭൂമി ഏറ്റെടുക്കാൻ അനുമതി","277 കിലോമീറ്റർ, 10,000 കോട്ടി ചെലവ്; ഹരിത ഇറ്റാഴികക്കായി ഭൂമി ഏറ്റെടുക്കാൻ അനുമതി",20.0,7.792207792207792,19.960198807747332
Pathrika nalkaan polum ethiraaliyilla; arunaachalil vijayamurappicchu bijepi,പത്രിക നൽകാൻ പോലും എതിരാളിയില്ല; അരുണാചലിൽ വിജയമുറപ്പിച്ച് ബിജെപി,പത്രിക നൽകകൻ പോലും എതിരാളിയില്ല; അരുണാച്ിൽ വിജയമുറപ്പിച്ചു ബിജെപി,42.857142857142854,4.615384615384616,8.307018474412793
Surakshaye baadhikkum; pradhaanamanthiyute videsha yaathraavivaram nal‍killa: vyeaamasena,സുരക്ഷയെ ബാധിക്കും; പ്രധാനമന്ത്രിയുടെ വിദേശ യാത്രാവിവരം നല്‍കില്ല: വ്യോമസേന,സുരക്ഷയെ ബാധിക്കും; പ്രധാനമന്ത്ഇയയയെ വിദേശ യാത്രാവിവരം നാ‍കില്ല: വ്യയആമസേന,42.857142857142854,10.526315789473683,9.878765474230743
"Budhanaazhcha kootuthal kovidu rogikal eranaakulatthu; malappuram 709, kozhikkotu 656","ബുധനാഴ്ച കൂടുതൽ കോവിഡ് രോഗികൾ എറണാകുളത്ത്; മലപ്പുറം 709, കോഴിക്കോട് 656","ബുധനാഴ്ച കൂടുത്തൽ കോവിട് രോഗികൾ എറണാകുളത്ത്; മലപ്പുറം 709, കോഴിക്കോട്ട് 656",33.33333333333333,7.042253521126761,33.03164318013807
Kaar‍shikaniyamam pin‍valikkaan‍ ini vykaruthu; raashtrapathiye kandu prathipaksham,കാര്‍ഷികനിയമം പിന്‍വലിക്കാന്‍ ഇനി വൈകരുത്; രാഷ്ട്രപതിയെ കണ്ട് പ്രതിപക്ഷം,കാർ‍ഷികനിയമം പിൻ‍വലിക്കാൻ‍ ഇനി വൈകരുതു്്; രാഷ്ട്രപതിയെ കണ്ട് പ്രതിപക്ഷം,42.857142857142854,11.11111111111111,17.56720523942792
Samsthaanatthe 60% eks്rasu treyinukalum punasthaapicchu reyilve,സംസ്ഥാനത്തെ 60% എക്സ്പ്രസ് ട്രെയിനുകളും പുനഃസ്ഥാപിച്ച് റെയിൽവേ,സംസ്ഥാനത്തെ 60% എക്സ്്റസു ട്രെയിനുകളും പുനസ്ഥാപപി്്ച റെയിൽവേ,33.33333333333333,11.29032258064516,10.266900960803408
Ettavudhikam tveettu cheyyappettathu trampum bydanum; googil thiranjathu aipiel,ഏറ്റവുധികം ട്വീറ്റ് ചെയ്യപ്പെട്ടത് ട്രംപും ബൈഡനും; ഗൂഗിൾ തിരഞ്ഞത് ഐപിഎൽ,ഏറ്റവുധിിക ട്വീറ്റ് ചെയ്യപ്പെട്ടത് ട്രാപപം ബൈഡനും; ഗോഗിൽ തിരഞ്ഞത് എയ്യൽൽ,50.0,15.492957746478872,6.985342056580097
‘kuttam cheythittundenkil si.Em.Raveendraneyum shikshikkanam; aareyum samrakshikkilla’,‘കുറ്റം ചെയ്തിട്ടുണ്ടെങ്കിൽ സി.എം.രവീന്ദ്രനെയും ശിക്ഷിക്കണം; ആരെയും സംരക്ഷിക്കില്ല’,‘കുറ്റം ചെയ്തിട്ടുണ്ടെങ്കിൽ സി.എം.രവീന്ദ്രനെയും ശിക്ഷിക്കണം; ആരേയും സംരക്ഷിക്കില്ല’,16.666666666666664,1.2048192771084338,53.7284965911771
"Nilkkano ponoyennu biplabu; 13nu janahitham, thripurayile raashtreeyakkalikal","നിൽക്കണോ പോണോയെന്ന് ബിപ്ലബ്; 13ന് ജനഹിതം, ത്രിപുരയിലെ രാഷ്ട്രീയക്കളികൾ","നിൽക്കകനോ പോണോയെന്ന് ബിപ്ലാബ്; 13ന് ജനഹിതം, ത്രിപയിലല രാഷ്ട്രീയക്കളികൾ",42.857142857142854,8.571428571428571,8.307018474412793
Shvaasathatasam: bamgaal mun mukhyamanthi buddhadevu bhattaachaarya gurutharaavasthayil,ശ്വാസതടസ്സം: ബംഗാൾ മുൻ മുഖ്യമന്ത്രി ബുദ്ധദേവ് ഭട്ടാചാര്യ ഗുരുതരാവസ്ഥയിൽ,ശ്വാസതടംം: ബംഗാൾ മുൻ മുഖ്യമന്ത്ഐ ബുദ്ധദേവ് ഭട്ടാചാര്യ ഗുരുതരാവസ്ഥയിൽ,28.57142857142857,7.042253521126761,20.556680845025987
Sen‍tral‍ vistha raajyaabhimaanatthinte   atayaalam: kendratthe thunacchu kesiaar‍,സെന്‍ട്രല്‍ വിസ്ത രാജ്യാഭിമാനത്തിന്റെ   അടയാളം: കേന്ദ്രത്തെ തുണച്ച് കെസിആര്‍,സെൻ‍ട്രാൽ‍ വിസ്ത രാജ്യാഭിമാനത്തിന്റെ   അടയാളം: കേന്ദ്രത്തെ തുണച്ചു കേസിയാർ‍,42.857142857142854,11.842105263157894,41.113361690051974
‘godi meediyaykkum paadasevakarkkum keezhatangilla’; muzhangunna kar‍shakarosham,‘ഗോദി മീഡിയയ്ക്കും പാദസേവകർക്കും കീഴടങ്ങില്ല’; മുഴങ്ങുന്ന കര്‍ഷകരോഷം,‘ഗോദി മീഡിയയ്ക്കും പാദസേവകർക്കും കീഴടങ്ങിി്ള’; മുഴങ്ങുന്ന കാർ‍ശകരോഷം,33.33333333333333,7.352941176470589,21.711852081087684
Uthraye ishtamennu paranju; sar‍ppadosham undennu vishvasippicchu: krooratha thelinju meaazhi,ഉത്രയെ ഇഷ്ടമെന്ന് പറഞ്ഞു; സര്‍പ്പദോഷം ഉണ്ടെന്ന് വിശ്വസിപ്പിച്ചു: ക്രൂരത തെളിഞ്ഞ് മൊഴി,ഉത്രയെ ഇഷ്ടമെന്ന് പറഞ്ഞു; സാ‍പ്പദോഷം ഉണ്ടെന്നു വിശ്വസിപ്പിച്ചു: ക്രൂരത തെളിഞ്ഞു മോആഴി,44.44444444444444,6.976744186046512,14.923729480049117
"Randaamghatta vottetuppu samaapicchu; kuthicchu polingu, 76% katannu","രണ്ടാംഘട്ട വോട്ടെടുപ്പ് സമാപിച്ചു; കുതിച്ച് പോളിങ്, 76% കടന്നു","രണ്ടാംഘട്ട വോട്ടേട്പ്പ് സമാപിച്ചു; കുതിച്ചു പോളിങ്ങു, 76% കടന്ന്",57.14285714285714,9.67741935483871,4.347208719449915
"Kocchi, thrushoor‍ kor‍pareshanukalil theepaarum poraattam","കൊച്ചി, തൃശൂര്‍ കോര്‍പറേഷനുകളിൽ തീപാറും പോരാട്ടം","കൊച്ചി, തൃശൂർ‍ കോർ‍പറേഷനുകളിൽ തീപാരും പോരാട്ടം",60.0,10.416666666666668,6.389431042462725
Ithrayum dhoor‍tthum azhimathiyum natatthiya speekkar‍ vereyilla: thurannaticchu chennitthala,ഇത്രയും ധൂര്‍ത്തും അഴിമതിയും നടത്തിയ സ്പീക്കര്‍ വേറെയില്ല: തുറന്നടിച്ച് ചെന്നിത്തല,ഇത്രയും ധൂർ‍ത്തും അഴിമതിയും നടത്തിയ സ്പീക്കർ‍ വേറെയില്ല: തുറന്നടിച്ചു ചെന്നിത്തല,37.5,6.097560975609756,7.3860999559306055
‘janam asvastharaanu; raashtreeya vivaadangal thiranjetuppine baadhikkum’,‘ജനം അസ്വസ്ഥരാണ്; രാഷ്ട്രീയ വിവാദങ്ങൾ തിരഞ്ഞെടുപ്പിനെ ബാധിക്കും’,‘ജനം അസ്വസ്ഥരാണ്; രാഷ്ട്രീയ വിവാദങ്ങൾ തിരഞ്ഞെടുപ്പിനെ ബാധിക്കും’,0.0,0.0,100.0
Udyogasthanu samayam thetti; koottikkalil 6nu polingu thutangi; 19 pere veendum vottu cheyyicchu,ഉദ്യോഗസ്ഥന് സമയം തെറ്റി; കൂട്ടിക്കലിൽ 6ന് പോളിങ് തുടങ്ങി; 19 പേരെ വീണ്ടും വോട്ട് ചെയ്യിച്ചു,ഉദ്യോഗസ്ഥന് സമയം തെറ്റി; കൂട്ടിക്കലിൽ 6ന് പോളിങ്ങു തുടങ്ങി; 19 പേരെ വീണ്ടും വോട്ടു ചെയ്യിച്ച്,25.0,4.395604395604396,53.107253497886994
Ilon maskinte chovvayilekkulla bheeman‍ pareekshanarokkattu thakar‍nnu,ഇലോൺ മസ്കിന്റെ ചൊവ്വയിലേക്കുള്ള ഭീമന്‍ പരീക്ഷണറോക്കറ്റ് തകര്‍ന്നു,ഇലോ മസ്കിന്റെ ചൊവ്വയിലേക്കുള്ള ഭീമൻ‍ പരീക്ഷണറോക്കറ്ടു തകർ‍ന്നു,66.66666666666666,10.76923076923077,8.633400213704503
Maaniye chathicchavarkku marupati thiranjetuppil labhikkum; aathmavishvaasatthil josu ke.Maani,മാണിയെ ചതിച്ചവർക്ക് മറുപടി തിരഞ്ഞെടുപ്പിൽ ലഭിക്കും; ആത്മവിശ്വാസത്തിൽ ജോസ് കെ.മാണി,മാനിയെ ചതിി്ചവർർകകക് മറുപതി തിരഞ്ഞെടുപ്പിൽ ലഭിക്കും; ആത്മവിശ്വാസത്തിൽ ജോസു കേ.മാണി,62.5,8.641975308641975,13.74708101760565
"‘veetu mutakkunnavarkkalla, nalkunnavarkkaanu janam vottu cheyyuka; vivaadatthinu thelivilla’","‘വീട് മുടക്കുന്നവർക്കല്ല, നൽകുന്നവർക്കാണ് ജനം വോട്ട് ചെയ്യുക; വിവാദത്തിന് തെളിവില്ല’","‘വീട് മുട്ക്കുന്നവർക്കല്ല, നൽ്ുന്നവർക്കാണ് ജനം വോട്ടു ചെയ്യുക; വിവാദത്തിന് തെളിവില്ല’",37.5,3.571428571428571,15.61969968460128
"Moortthiye vetti; posttaril rajani maathram: kalyaana mandapam ophisu, paartti ponkalin","മൂർത്തിയെ വെട്ടി; പോസ്റ്ററിൽ രജനി മാത്രം: കല്യാണ മണ്ഡപം ഓഫിസ്, പാർട്ടി പൊങ്കലിന്","മൂർത്തിയെ വെട്ടി; പോസ്റ്ററിൽ രജജനി മാത്രം: കല്യാണ മണ്ഡപം ഓഫിസ്, പാർട്ടി പൊങ്കലിന്",10.0,1.25,65.80370064762462
Puthiya paar‍lamentu mandiratthinu pradhaanamanthi tharakkallittu; kon‍grasu bahishkaricchu,പുതിയ പാര്‍ലമെന്റ് മന്ദിരത്തിന് പ്രധാനമന്ത്രി തറക്കല്ലിട്ടു; കോണ്‍ഗ്രസ് ബഹിഷ്കരിച്ചു,പുതിയ പാർ‍ലമെന്റു മന്ദിരത്തിന് പ്രധാനമന്ത്ഐ തറക്കല്ലിട്ടു; കോൺ‍ഗ്രസു ബഹിഷ്കരിച്ചു,42.857142857142854,9.523809523809524,4.6713797772820005
‘maaniyute raashtreeyatthinu ethiraayaanu josinte nilapaatu; vivaadangal svaadheenikkum’,‘മാണിയുടെ രാഷ്ട്രീയത്തിന് എതിരായാണ് ജോസിന്റെ നിലപാട്; വിവാദങ്ങൾ സ്വാധീനിക്കും’,‘മാനിയുടെ രാഷ്ട്രീയത്തിനു എതിരായാണ് ജോസിന്റെ നിലപാട്; വിവാദങ്ങൾ സ്വാധീനിക്കും’,28.57142857142857,2.564102564102564,61.47881529512643
Onnara var‍shatthinite speekkar‍ natatthiyathu  9 videshayaathrakal‍; randennam vyakthiparam,ഒന്നര വര്‍ഷത്തിനിടെ സ്പീക്കര്‍ നടത്തിയത്  9 വിദേശയാത്രകള്‍; രണ്ടെണ്ണം വ്യക്തിപരം,ഒന്നര വാ‍ഷത്തിനിറെറ സ്പീക്കർ‍ നടത്തിയത്  9 വിദേശയാത്രകൾ‍; രണ്ടെണ്ണം വ്യക്തിപരം,37.5,10.0,8.78360261971396
Annadaathaakkal theruvil prathishedhikkunnu; modi kottaaram paniyunnu: kongras,അന്നദാതാക്കൾ തെരുവിൽ പ്രതിഷേധിക്കുന്നു; മോദി കൊട്ടാരം പണിയുന്നു: കോൺഗ്രസ്,അന്നദാതാക്കൽ തെരുവിൽ പ്രതിഷേധിക്കുന്നു; മോദി കോട്ടാരം പണിയുന്നു: കോൺഗ്രസ്,28.57142857142857,2.73972602739726,20.556680845025987
"Velliyaazhcha sarkkaar, svakaarya aashupathrikalile dentisttukalute panimutakku","വെള്ളിയാഴ്ച സർക്കാർ, സ്വകാര്യ ആശുപത്രികളിലെ ഡെന്റിസ്റ്റുകളുടെ പണിമുടക്ക്","വെള്ളിയാഴ്ച സർക്കാർ, സ്വകാര്യ ആശുപത്രികളിലെ ഡെന്റിസ്റ്റുകളുടെ പണിമുടക്ക്",0.0,0.0,100.0
‘svap‌nayute kriminal‍ pashchaatthalamarinjilla; prathikal‍kkoppam videshatthu poyittilla’,‘സ്വപ്‌നയുടെ ക്രിമിനല്‍ പശ്ചാത്തലമറിഞ്ഞില്ല; പ്രതികള്‍ക്കൊപ്പം വിദേശത്ത് പോയിട്ടില്ല’,‘സ്വാപ്‌നയുടടട ക്രിമിനൽ‍ പശ്ചാത്തലമറിഞ്ഞില്ല; പ്രതികൾ‍ക്കൊപ്പം വിദേശത്ത് പോയിട്ടില്ല’,50.0,8.235294117647058,9.554427922043669
Modiyetthumpol sveekarikkaan bijepi meyarundaakumo?; aaru bharikkum thalasthaanam,മോദിയെത്തുമ്പോൾ സ്വീകരിക്കാൻ ബിജെപി മേയറുണ്ടാകുമോ?; ആരു ഭരിക്കും തലസ്ഥാനം,മോദിയെത്തുമ്പോ സ്വീകരിക്കാൻ ബിജെപി മേയറുണ്ടാകുമോ?; ആറു ഭരിക്കും തലസ്ഥാനം,28.57142857142857,2.73972602739726,20.556680845025987
Abhaya kes: prathibhaagatthinteyum prosikyooshanteyum vaadam poortthiyaayi; vidhi 22n,അഭയ കേസ്: പ്രതിഭാഗത്തിന്റെയും പ്രോസിക്യൂഷന്റെയും വാദം പൂർത്തിയായി; വിധി 22ന്,അഭയ കേസ്: പ്രതിഭാഗത്തിന്റെയും പ്രോസിക്യൂഷന്റെയും വാദം പൂർത്തിയായി; വിധി 22എൻ,12.5,2.631578947368421,84.08964152537145
Anuranjjana charcchakal vazhimutti; kootuthal karshakar dalhiyilekku,അനുരഞ്ജന ചർച്ചകൾ വഴിമുട്ടി; കൂടുതൽ കർഷകർ ഡൽഹിയിലേക്ക്,അനുരഞ്ഞന ചർച്ചകൾ വഴിമുട്ടി; കൂടുത്തൽ കർഷകർ ഡൽഹിയിലേക്ക്,33.33333333333333,5.660377358490567,12.209471671615688
"Neettu 2021 raddhaakkilla, jeii meyin pareeksha naalu thavanayaayi natatthum: vidyaabhyaasa manthi","നീറ്റ് 2021 റദ്ദാക്കില്ല, ജെഇഇ മെയിൻ പരീക്ഷ നാല് തവണയായി നടത്തും: വിദ്യാഭ്യാസ മന്ത്രി","നീട്ടു 2021 രദ്ധാക്കില്ല, ജെയ മെയിൻ പരീക്ഷ നാല് തവണയായി നടത്തും: വിദ്യാഭ്യാസ മാ്ത്ഐ",36.36363636363637,11.76470588235294,47.987820666906636
Karshakarkku pinnil paakkisthaanenkil ‘sarjikkal strykku’ natatthoo: parihasicchu sena,കർഷകർക്കു പിന്നിൽ പാക്കിസ്ഥാനെങ്കിൽ ‘സർജിക്കൽ സ്ട്രൈക്ക്’ നടത്തൂ: പരിഹസിച്ച് സേന,കർഷകർക്ക് പിന്നിൽ പാക്കിസ്ഥാണെങ്കിൽ് ‘സർജിക്കൽ സ്ട്രിയ്ക്ക’ നടത്തൂ: പരിഹസിച്ച് സേന,37.5,7.5,15.61969968460128
"20kaarante praveshana kaardil amma sanni liyon, achchhan imraan haashmi; anveshanam","20കാരന്റെ പ്രവേശന കാർഡിൽ അമ്മ സണ്ണി ലിയോൺ, അച്ഛൻ ഇമ്രാൻ ഹാഷ്മി; അന്വേഷണം","20കാരന്റെ പ്രവേശന കാർഡിൽ അമ്മ സന്നി ലിയോൻ, അച്ച്ൻ ഇമ്രാൻ ഹാഷ്മി; അന്വേഷണം",30.0,6.944444444444445,37.99178428257963
Vayanaattil thiranjetuppu dyoottikkite kuzhanjuveena poleesu udyogasthan maricchu,വയനാട്ടിൽ തിരഞ്ഞെടുപ്പ് ഡ്യൂട്ടിക്കിടെ കുഴഞ്ഞുവീണ പൊലീസ് ഉദ്യോഗസ്ഥൻ മരിച്ചു,വയനാട്ടിൽ തിരഞ്ഞെടുപ്പ് ഡ്യൂട്ടിക്കിടെ കുഴഞ്ഞുവീണ പോലീസ് ഉദ്യോഗസ്ഥൻ മരിച്ചു,14.285714285714285,1.3333333333333335,48.8923022434901
"Randaamghattatthil polingu kuthippu; ‘ne​nchiticchu’ munnanikal, shraddhaakendramaayi kottayam","രണ്ടാംഘട്ടത്തിൽ പോളിങ് കുതിപ്പ്; ‘നെ​ഞ്ചിടിച്ച്’ മുന്നണികൾ, ശ്രദ്ധാകേന്ദ്രമായി കോട്ടയം","രണ്ടാംഘട്ടത്തിൽ പോളിങ്ങു കുത്പിപ്പ; ‘നെ​ഞ്ചിറ്ച്ച്’ മുന്നണികൾ, ശ്രദ്ധാകേന്ദ്രമായി കോട്ടയം",42.857142857142854,8.13953488372093,17.56720523942792
Sushaanthu kes: heyarsttylisttum lahari itapaatukaaranum ensibi kasttadiyil,സുശാന്ത് കേസ്: ഹെയർസ്റ്റൈലിസ്റ്റും ലഹരി ഇടപാടുകാരനും എൻസിബി കസ്റ്റഡിയിൽ,സുശാന്ത് കേസ്: ഹെയർസ്റററിലിി്്്റും ലഹാി ഇതപാാാാാരനുംം എൻസിബി കസ്റ്റഡിയിൽ,42.857142857142854,14.084507042253522,9.878765474230743
Kootuthal rogikal malappuratthu; kovidu jillaa kanakku,കൂടുതൽ രോഗികൾ മലപ്പുറത്ത്; കോവിഡ് ജില്ലാ കണക്ക്,കൂടുത്തൽ രോഗികൾ മലപ്പുറത്ത്; കോവിട് ജില്ലാ കണക്ക്,33.33333333333333,6.382978723404255,12.209471671615688
Prashnamillaathe‘prashnabaadhitha’ bootthukal; vividha bootthukalil vebu kaastting,പ്രശ്നമില്ലാതെ‘പ്രശ്നബാധിത’ ബൂത്തുകൾ; വിവിധ ബൂത്തുകളിൽ വെബ് കാസ്റ്റിങ്,പ്രശ്നമില്ലാതെ‘പ്രശ്നബാധിത’ ബൂത്തുകൾ; വിവിധ ബൂത്തുകളിൽ വെബു കാസ്റ്റിങ്,16.666666666666664,1.4285714285714286,53.7284965911771
Chandranilekku naasayute artemisu samgham; 18 sanchaarikalil inthn vamshajanum,ചന്ദ്രനിലേക്ക് നാസയുടെ അർടെമിസ് സംഘം; 18 സഞ്ചാരികളിൽ ഇന്ത്യൻ വംശജനും,ചന്ദ്രനിലേക്ക് നാസയുടെ ആർട്ടെമിസ സംഘം; 18 സഞ്ചാരികളിൽ ഇന്ത്എൻ വംശജനും,25.0,8.823529411764707,18.092176081223304
"Putinte rakshaykkulla rahasya vimaanatthil kavarccha; amparappil rashya, ‘thalakal urulum’","പുടിന്റെ രക്ഷയ്ക്കുള്ള രഹസ്യ വിമാനത്തിൽ കവർച്ച; അമ്പരപ്പിൽ റഷ്യ, ‘തലകൾ ഉരുളും’","പ്യ്ടിന്റെ രക്ഷയ്ക്കുള്ള രഹസ്യ വിമാനത്തിൽ കവർച്ച; അം്രരപ്പിൽ റശ്യ, ‘തലകൾ ഉരുളും’",33.33333333333333,7.6923076923076925,35.49481056010053
Brittishu nati baarbara vindsar antharicchu,ബ്രിട്ടിഷ് നടി ബാർബറ വിൻഡ്സർ അന്തരിച്ചു,ബ്രിട്ടിഷ് നട്് ബാർബറ വിൻ്ദസസ അന്തരിച്ചു,40.0,12.82051282051282,7.071067811865476
Sipiem nethaakkalute azhimathippanam veluppikkaanulla marayaanu ooraalunkal: surendran,സിപിഎം നേതാക്കളുടെ അഴിമതിപ്പണം വെളുപ്പിക്കാനുള്ള മറയാണ് ഊരാളുങ്കൽ: സുരേന്ദ്രൻ,സിപ്ംം നേതാക്കളുടെ അഴിമതിപ്പണം വെളുപ്പിക്കാനുള്ള മറയാണ് ഊരാലുങ്കൾ: സുരേന്ദ്രൻ,28.57142857142857,5.194805194805195,43.472087194499146
Vaakseen vaangikkootti sampanna raajyangal; vikasvara raajyangalil thikayillennu aashanka,വാക്സീൻ വാങ്ങിക്കൂട്ടി സമ്പന്ന രാജ്യങ്ങൾ; വികസ്വര രാജ്യങ്ങളിൽ തികയില്ലെന്ന് ആശങ്ക,വാക്സീൻ വാങ്ങിക്കൂട്ടി സമ്പന്ന രാജ്യങ്ങൾ; വികസ്വര രാജ്യങ്ങളിൽ തികയില്ലെന്ന് ആശങ്ക,0.0,0.0,100.0
Mukhyamanthi prachaaranangalil‍ panketukkaatthathu paraajayabheethi moolam: em.Em.Hasan‍,മുഖ്യമന്ത്രി പ്രചാരണങ്ങളില്‍ പങ്കെടുക്കാത്തത് പരാജയഭീതി മൂലം: എം.എം.ഹസന്‍,മുഖ്യമന്ത്ഐ പ്രചാരണങ്ങളിൽ‍ പങ്കെടുക്കാത്തത് പരാജയഭീതി മൂലം: എം.എം.ഹാൻ‍,50.0,9.58904109589041,20.205155046766237
Manthi 6.55nu vottu cheythennu paraathi; prisydingu ophisarute vaacchil‍ 7: pizhavillennu kalaktar,മന്ത്രി 6.55ന് വോട്ട് ചെയ്തെന്നു പരാതി; പ്രിസൈഡിങ് ഓഫിസറുടെ വാച്ചില്‍ 7: പിഴവില്ലെന്നു കലക്ടർ,മാ്ത്ഐ 6.55ന് വോട്ടു ചെയ്തെന്ന് പരാതി; പ്രൈസിി്്് ഓഫിസാുടടട വാച്ചിൽ‍ 7: പിഴവില്ലെന്ന് കലക്ടർ,63.63636363636363,17.20430107526882,2.6658376817028855
Yuesil‍ physar‍ vaak‌seene pinthunacchu vidagdhasamithi; brittanil‍ alar‍ji kootunnu,യുഎസില്‍ ഫൈസര്‍ വാക്‌സീനെ പിന്തുണച്ച് വിദഗ്ധസമിതി; ബ്രിട്ടനില്‍ അലര്‍ജി കൂടുന്നു,യുഎസിൽ‍ ഫിസാ‍ വാക്‌സീനെ പിന്തുണ്്ചു വിദഗ്ദ്സമിതി; ബ്രിട്ടനിൽ‍ അലർ‍ജി കൂട്ടുന്ന,87.5,20.0,2.777619034011792
"Raajyatthu 29,398 perkku kooti keaavidu; otta divasatthinite maranam 414","രാജ്യത്ത് 29,398 പേർക്ക് കൂടി കോവിഡ്; ഒറ്റ ദിവസത്തിനിടെ മരണം 414","രാജ്യത്ത് 29,398 പേർക്കു കൂടിട കീആവിട്; ഒറ്റ ദിവസത്തിനിടെ മരണം 414",33.33333333333333,7.6923076923076925,35.49481056010053
